time,x,y,z,shot
2927692445,-393,933,-175,Forehand Drive Volley
2927692455,-342,804,-179,Forehand Drive Volley
2927692465,-299,700,-174,Forehand Drive Volley
2927692475,-219,593,-170,Forehand Drive Volley
2927692485,-170,543,-159,Forehand Drive Volley
2927692495,-114,458,-152,Forehand Drive Volley
2927692505,-49,363,-125,Forehand Drive Volley
2927692515,6,300,-119,Forehand Drive Volley
2927692525,57,240,-118,Forehand Drive Volley
2927692535,92,169,-122,Forehand Drive Volley
2927692545,119,83,-147,Forehand Drive Volley
2927692555,118,34,-168,Forehand Drive Volley
2927692565,129,29,-133,Forehand Drive Volley
2927692575,123,20,-131,Forehand Drive Volley
2927692585,109,0,-108,Forehand Drive Volley
2927692595,88,20,-78,Forehand Drive Volley
2927692605,79,17,-52,Forehand Drive Volley
2927692615,65,30,-45,Forehand Drive Volley
2927692625,66,81,-69,Forehand Drive Volley
2927692635,71,194,-121,Forehand Drive Volley
2927692645,48,333,-162,Forehand Drive Volley
2927692655,-13,460,-212,Forehand Drive Volley
2927692665,-126,639,-217,Forehand Drive Volley
2927692675,-293,861,-289,Forehand Drive Volley
2927692685,-475,1218,-297,Forehand Drive Volley
2927692699,-735,1564,-275,Forehand Drive Volley
2927692709,-926,1758,-272,Forehand Drive Volley
2927692719,-986,1849,-297,Forehand Drive Volley
2927692729,-950,1863,-297,Forehand Drive Volley
2927692739,-868,1833,-278,Forehand Drive Volley
2927692749,-817,1772,-284,Forehand Drive Volley
2927692759,-828,1664,-354,Forehand Drive Volley
2927692769,-754,1494,-171,Forehand Drive Volley
2927692779,-753,1431,-343,Forehand Drive Volley
2927692789,-762,1341,-463,Forehand Drive Volley
2927692799,-787,1262,-518,Forehand Drive Volley
2927692809,-844,1236,-477,Forehand Drive Volley
2927692819,-721,1068,-356,Forehand Drive Volley
2927692829,-619,1008,-257,Forehand Drive Volley
2927692839,-572,993,-224,Forehand Drive Volley
2927692849,-466,913,-145,Forehand Drive Volley
2927692859,-383,797,-75,Forehand Drive Volley
2927692869,-318,659,-37,Forehand Drive Volley
2927692879,-296,566,-59,Forehand Drive Volley
2927692889,-262,456,-73,Forehand Drive Volley
2927692899,-246,348,-88,Forehand Drive Volley
2927692909,-238,289,-130,Forehand Drive Volley
2927692919,-232,255,-175,Forehand Drive Volley
2927692929,-212,232,-197,Forehand Drive Volley
2927692939,-186,205,-209,Forehand Drive Volley
2927692949,-131,198,-192,Forehand Drive Volley
2927692959,-93,238,-177,Forehand Drive Volley
2927692969,-70,309,-181,Forehand Drive Volley
2927692979,-49,387,-167,Forehand Drive Volley
2927692989,-71,434,-162,Forehand Drive Volley
2927692999,-123,450,-179,Forehand Drive Volley
2927693009,-192,464,-182,Forehand Drive Volley
2927693019,-248,511,-142,Forehand Drive Volley
2927693029,-302,524,-124,Forehand Drive Volley
2927693039,-360,644,-199,Forehand Drive Volley
2927693049,-429,820,-206,Forehand Drive Volley
2927693059,-519,927,-264,Forehand Drive Volley
2927693069,-580,926,-294,Forehand Drive Volley
2927693079,-745,899,-291,Forehand Drive Volley
2927693089,-746,841,-277,Forehand Drive Volley
2927693099,-639,920,-257,Forehand Drive Volley
2927693109,-655,1117,-197,Forehand Drive Volley
2927693119,-720,1142,-282,Forehand Drive Volley
2927693129,-873,1188,-222,Forehand Drive Volley
2927693139,-950,1250,-184,Forehand Drive Volley
2927693149,-946,1326,-323,Forehand Drive Volley
2927693159,-983,1524,-435,Forehand Drive Volley
2927693169,-916,1395,-472,Forehand Drive Volley
2927693179,-911,1335,-430,Forehand Drive Volley
2927693189,-895,1258,-388,Forehand Drive Volley
2927693199,-832,1189,-394,Forehand Drive Volley
2927693209,-772,1139,-411,Forehand Drive Volley
2927693219,-725,1066,-370,Forehand Drive Volley
2927693229,-676,1040,-307,Forehand Drive Volley
2927693239,-581,907,-299,Forehand Drive Volley
2927693249,-512,738,-324,Forehand Drive Volley
2927693259,-473,667,-339,Forehand Drive Volley
2927693269,-448,646,-301,Forehand Drive Volley
2927693279,-430,558,-278,Forehand Drive Volley
2927693289,-390,438,-264,Forehand Drive Volley
2927693299,-355,375,-319,Forehand Drive Volley
2927693309,-310,387,-324,Forehand Drive Volley
2927693319,-278,412,-308,Forehand Drive Volley
2927693329,-250,492,-278,Forehand Drive Volley
2927693339,-219,545,-237,Forehand Drive Volley
2927693349,-167,544,-181,Forehand Drive Volley
2927693359,-104,523,-136,Forehand Drive Volley
2927693369,-86,518,-96,Forehand Drive Volley
2927693379,-70,465,-110,Forehand Drive Volley
2927693389,-58,427,-120,Forehand Drive Volley
2927693399,-59,438,-116,Forehand Drive Volley
2927693409,-61,433,-134,Forehand Drive Volley
2927693419,-73,408,-163,Forehand Drive Volley
2927693429,-174,476,-150,Forehand Drive Volley
2927693439,-65,534,-73,Forehand Drive Volley
2927693453,-21,629,-101,Forehand Drive Volley
2927693463,31,678,-135,Forehand Drive Volley
2927693473,-155,644,-220,Forehand Drive Volley
2927693483,-188,523,-114,Forehand Drive Volley
2927693493,-231,589,-60,Forehand Drive Volley
2927693503,-266,693,-52,Forehand Drive Volley
2927693513,-246,681,45,Forehand Drive Volley
2927693523,-305,788,186,Forehand Drive Volley
2927693533,-352,886,118,Forehand Drive Volley
2927693543,-588,1318,-96,Forehand Drive Volley
2927693553,-684,1807,-273,Forehand Drive Volley
2927693563,-868,2027,-210,Forehand Drive Volley
2927693573,-730,1827,46,Forehand Drive Volley
2927693583,-1066,1830,124,Forehand Drive Volley
2927693593,-833,1807,161,Forehand Drive Volley
2927693603,-657,1769,149,Forehand Drive Volley
2927693613,-748,1753,157,Forehand Drive Volley
2927693623,-982,1631,57,Forehand Drive Volley
2927693633,-602,1480,44,Forehand Drive Volley
2927693643,-523,1272,45,Forehand Drive Volley
2927693653,-557,1216,105,Forehand Drive Volley
2927693663,-558,1033,65,Forehand Drive Volley
2927693673,-566,965,168,Forehand Drive Volley
2927693683,-339,683,246,Forehand Drive Volley
2927693693,-471,621,153,Forehand Drive Volley
2927693703,-585,1001,-28,Forehand Drive Volley
2927693713,-460,843,-85,Forehand Drive Volley
2927693723,-249,549,-66,Forehand Drive Volley
2927693733,-204,521,36,Forehand Drive Volley
2927693743,-279,563,10,Forehand Drive Volley
2927693753,-287,536,65,Forehand Drive Volley
2927693763,-151,233,113,Forehand Drive Volley
2927693773,-78,174,158,Forehand Drive Volley
2927693783,-212,484,86,Forehand Drive Volley
2927693793,-174,610,137,Forehand Drive Volley
2927693803,-211,578,223,Forehand Drive Volley
2927693813,-211,706,103,Forehand Drive Volley
2927693823,-224,729,-111,Forehand Drive Volley
2927693833,-203,704,-209,Forehand Drive Volley
2927693843,-217,576,-182,Forehand Drive Volley
2927693853,-156,473,-130,Forehand Drive Volley
2927693863,-133,484,-85,Forehand Drive Volley
2927693873,-124,430,-101,Forehand Drive Volley
2927693883,-131,425,15,Forehand Drive Volley
2927693893,-145,426,45,Forehand Drive Volley
2927693903,-156,519,24,Forehand Drive Volley
2927693913,-175,678,-34,Forehand Drive Volley
2927693923,-197,756,-5,Forehand Drive Volley
2927693933,-174,608,33,Forehand Drive Volley
2927693943,-160,561,49,Forehand Drive Volley
2927693957,-195,674,5,Forehand Drive Volley
2927693967,-236,865,-78,Forehand Drive Volley
2927693977,-340,1044,-141,Forehand Drive Volley
2927693987,-437,1191,-126,Forehand Drive Volley
2927693997,-515,1264,-87,Forehand Drive Volley
2927694007,-584,1345,-12,Forehand Drive Volley
2927694017,-623,1485,-16,Forehand Drive Volley
2927694027,-664,1725,62,Forehand Drive Volley
2927694037,-621,1759,28,Forehand Drive Volley
2927694047,-597,1607,39,Forehand Drive Volley
2927694057,-532,1467,56,Forehand Drive Volley
2927694067,-518,1443,-32,Forehand Drive Volley
2927694077,-427,1442,-27,Forehand Drive Volley
2927694087,-404,1305,-50,Forehand Drive Volley
2927694097,-401,1282,-71,Forehand Drive Volley
2927694107,-366,1259,-121,Forehand Drive Volley
2927694117,-340,1248,-82,Forehand Drive Volley
2927694127,-347,1300,-75,Forehand Drive Volley
2927694137,-333,1251,-58,Forehand Drive Volley
2927694147,-331,1146,-81,Forehand Drive Volley
2927694157,-327,1125,-85,Forehand Drive Volley
2927694167,-324,1165,-111,Forehand Drive Volley
2927694177,-302,1142,-141,Forehand Drive Volley
2927694187,-243,1003,-175,Forehand Drive Volley
2927694197,-208,986,-173,Forehand Drive Volley
2927694206,-191,1088,-156,Forehand Drive Volley
2927694216,-118,1057,-142,Forehand Drive Volley
2927694226,-102,998,-94,Forehand Drive Volley
2927694236,-75,954,-87,Forehand Drive Volley
2927694246,-40,910,-89,Forehand Drive Volley
2927694256,-34,860,-92,Forehand Drive Volley
2927694266,-19,797,-96,Forehand Drive Volley
2927694276,-20,772,-102,Forehand Drive Volley
2927694286,0,732,-128,Forehand Drive Volley
2927694296,0,697,-131,Forehand Drive Volley
2927694306,35,614,-174,Forehand Drive Volley
2927694316,23,607,-212,Forehand Drive Volley
2927694326,28,669,-227,Forehand Drive Volley
2927694336,39,654,-230,Forehand Drive Volley
2927694346,21,603,-240,Forehand Drive Volley
2927694356,58,572,-234,Forehand Drive Volley
2927694366,34,591,-224,Forehand Drive Volley
2927694376,34,566,-235,Forehand Drive Volley
2927694386,36,551,-235,Forehand Drive Volley
2927694396,31,566,-261,Forehand Drive Volley
2927694406,30,592,-311,Forehand Drive Volley
2927694416,36,589,-348,Forehand Drive Volley
2927694426,35,566,-368,Forehand Drive Volley
2927694436,39,594,-380,Forehand Drive Volley
2927694446,57,647,-405,Forehand Drive Volley
2927694461,60,711,-386,Forehand Drive Volley
2927694471,46,789,-357,Forehand Drive Volley
2927694481,43,874,-335,Forehand Drive Volley
2927694491,45,976,-321,Forehand Drive Volley
2927694501,24,1104,-300,Forehand Drive Volley
2927694511,29,1169,-283,Forehand Drive Volley
2927694521,6,1240,-234,Forehand Drive Volley
2927694531,-20,1349,-185,Forehand Drive Volley
2927694541,-55,1407,-128,Forehand Drive Volley
2927694551,-53,1483,-90,Forehand Drive Volley
2927694561,-67,1574,-100,Forehand Drive Volley
2927694571,-37,1599,-130,Forehand Drive Volley
2927694581,6,1564,-180,Forehand Drive Volley
2927694591,50,1533,-207,Forehand Drive Volley
2927694601,60,1536,-187,Forehand Drive Volley
2927694611,82,1478,-193,Forehand Drive Volley
2927694621,122,1376,-207,Forehand Drive Volley
2927694631,149,1208,-283,Forehand Drive Volley
2927694641,189,1158,-308,Forehand Drive Volley
2927694651,197,1254,-370,Forehand Drive Volley
2927694661,239,1292,-448,Forehand Drive Volley
2927694671,253,1281,-386,Forehand Drive Volley
2927694681,241,1198,-315,Forehand Drive Volley
2927694691,306,1108,-269,Forehand Drive Volley
2927694701,299,1091,-279,Forehand Drive Volley
2927694711,257,1109,-226,Forehand Drive Volley
2927694721,275,1070,-259,Forehand Drive Volley
2927694731,288,1121,-307,Forehand Drive Volley
2927694741,295,1099,-348,Forehand Drive Volley
2927694751,307,994,-369,Forehand Drive Volley
2927694761,280,988,-396,Forehand Drive Volley
2927694771,306,1030,-428,Forehand Drive Volley
2927694781,304,1050,-435,Forehand Drive Volley
2927694791,263,1042,-432,Forehand Drive Volley
2927694801,278,994,-408,Forehand Drive Volley
2927694811,288,944,-380,Forehand Drive Volley
2927694821,311,929,-362,Forehand Drive Volley
2927694831,303,999,-353,Forehand Drive Volley
2927694841,348,1031,-364,Forehand Drive Volley
2927694851,371,989,-367,Forehand Drive Volley
2927694861,392,911,-379,Forehand Drive Volley
2927694871,431,862,-355,Forehand Drive Volley
2927694881,434,839,-340,Forehand Drive Volley
2927694891,446,762,-479,Forehand Drive Volley
2927694901,544,679,-380,Forehand Drive Volley
2927694911,454,713,-317,Forehand Drive Volley
2927694921,477,703,-327,Forehand Drive Volley
2927694931,567,724,-270,Forehand Drive Volley
2927694941,588,694,-186,Forehand Drive Volley
2927694951,658,548,-65,Forehand Drive Volley
2927694965,765,294,-35,Forehand Drive Volley
2927694975,858,131,-72,Forehand Drive Volley
2927694985,1006,71,-61,Forehand Drive Volley
2927694995,1025,111,-28,Forehand Drive Volley
2927695005,1032,129,96,Forehand Drive Volley
2927695015,1021,31,185,Forehand Drive Volley
2927695025,1058,-126,267,Forehand Drive Volley
2927695035,1080,-254,418,Forehand Drive Volley
2927695045,1033,-304,510,Forehand Drive Volley
2927695055,1004,-306,604,Forehand Drive Volley
2927695065,990,-356,701,Forehand Drive Volley
2927695075,894,-425,833,Forehand Drive Volley
2927695085,848,-471,973,Forehand Drive Volley
2927695095,802,-508,1106,Forehand Drive Volley
2927695105,729,-558,1197,Forehand Drive Volley
2927695115,607,-589,1343,Forehand Drive Volley
2927695125,464,-618,1491,Forehand Drive Volley
2927695135,341,-700,1629,Forehand Drive Volley
2927695145,205,-755,1842,Forehand Drive Volley
2927695155,17,-889,2079,Forehand Drive Volley
2927695165,-125,-919,2266,Forehand Drive Volley
2927695175,-278,-850,2469,Forehand Drive Volley
2927695185,-384,-835,2693,Forehand Drive Volley
2927695195,-441,-705,2771,Forehand Drive Volley
2927695205,-569,-662,2864,Forehand Drive Volley
2927695216,-703,-720,2954,Forehand Drive Volley
2927695226,-908,-671,3024,Forehand Drive Volley
2927695236,-1025,-629,3066,Forehand Drive Volley
2927695246,-1404,-317,3116,Forehand Drive Volley
2927695256,-1924,-140,3431,Forehand Drive Volley
2927695266,-2300,-78,3505,Forehand Drive Volley
2927695276,-2749,138,3546,Forehand Drive Volley
2927695286,-3132,636,3192,Forehand Drive Volley
2927695296,-3596,1082,2358,Forehand Drive Volley
2927695306,-3999,1334,1791,Forehand Drive Volley
2927695316,-3999,2350,1469,Forehand Drive Volley
2927695326,-3999,3603,1064,Forehand Drive Volley
2927695336,-3999,3999,557,Forehand Drive Volley
2927695346,-3999,3999,238,Forehand Drive Volley
2927695356,-3999,3999,-1297,Forehand Drive Volley
2927695366,-3999,3999,-2107,Forehand Drive Volley
2927695376,-2340,3999,-999,Forehand Drive Volley
2927695386,-61,3999,726,Forehand Drive Volley
2927695396,-2701,3971,2541,Forehand Drive Volley
2927695406,-1407,410,2677,Forehand Drive Volley
2927695416,332,-2926,1817,Forehand Drive Volley
2927695426,-1502,-970,1675,Forehand Drive Volley
2927695436,-1959,1011,1081,Forehand Drive Volley
2927695446,-1277,1023,247,Forehand Drive Volley
2927695456,-1036,779,-300,Forehand Drive Volley
2927695973,-978,243,129,Forehand Drive Volley
2927695983,-972,305,50,Forehand Drive Volley
2927695993,-925,343,45,Forehand Drive Volley
2927696003,-933,322,74,Forehand Drive Volley
2927696013,-947,363,71,Forehand Drive Volley
2927696023,-966,446,218,Forehand Drive Volley
2927696033,-1113,513,259,Forehand Drive Volley
2927696043,-1028,635,270,Forehand Drive Volley
2927696053,-925,761,307,Forehand Drive Volley
2927696063,-911,617,346,Forehand Drive Volley
2927696073,-625,651,548,Forehand Drive Volley
2927696083,-742,929,578,Forehand Drive Volley
2927696093,-814,1053,624,Forehand Drive Volley
2927696103,-783,1096,469,Forehand Drive Volley
2927696113,-637,1100,444,Forehand Drive Volley
2927696123,-620,1128,452,Forehand Drive Volley
2927696133,-632,1275,529,Forehand Drive Volley
2927696143,-603,1408,556,Forehand Drive Volley
2927696153,-538,1603,671,Forehand Drive Volley
2927696163,-455,1752,693,Forehand Drive Volley
2927696173,-397,1752,781,Forehand Drive Volley
2927696183,-424,1732,791,Forehand Drive Volley
2927696193,-496,1746,804,Forehand Drive Volley
2927696203,-483,1744,817,Forehand Drive Volley
2927696213,-393,1711,776,Forehand Drive Volley
2927696223,-252,1684,705,Forehand Drive Volley
2927696233,-96,1656,628,Forehand Drive Volley
2927696243,20,1645,536,Forehand Drive Volley
2927696253,47,1577,527,Forehand Drive Volley
2927696263,95,1439,489,Forehand Drive Volley
2927696273,115,1307,442,Forehand Drive Volley
2927696283,140,1236,416,Forehand Drive Volley
2927696293,170,1187,406,Forehand Drive Volley
2927696303,173,1137,405,Forehand Drive Volley
2927696313,168,1071,395,Forehand Drive Volley
2927696323,136,1074,406,Forehand Drive Volley
2927696333,110,1135,426,Forehand Drive Volley
2927696343,122,1123,391,Forehand Drive Volley
2927696353,130,1052,380,Forehand Drive Volley
2927696363,123,981,302,Forehand Drive Volley
2927696373,93,943,207,Forehand Drive Volley
2927696383,89,901,125,Forehand Drive Volley
2927696393,57,1039,121,Forehand Drive Volley
2927696403,33,1182,166,Forehand Drive Volley
2927696413,-11,1242,228,Forehand Drive Volley
2927696423,-63,1334,229,Forehand Drive Volley
2927696433,-88,1411,231,Forehand Drive Volley
2927696443,-96,1345,183,Forehand Drive Volley
2927696453,-113,1184,130,Forehand Drive Volley
2927696463,-161,1134,61,Forehand Drive Volley
2927696727,310,501,-52,Forehand Drive Volley
2927696737,380,425,-72,Forehand Drive Volley
2927696747,440,374,-87,Forehand Drive Volley
2927696757,443,300,-83,Forehand Drive Volley
2927696767,436,234,-97,Forehand Drive Volley
2927696777,398,227,-143,Forehand Drive Volley
2927696787,349,234,-181,Forehand Drive Volley
2927696797,297,248,-235,Forehand Drive Volley
2927696807,264,259,-271,Forehand Drive Volley
2927696817,189,240,-256,Forehand Drive Volley
2927696827,124,270,-244,Forehand Drive Volley
2927696837,35,395,-230,Forehand Drive Volley
2927696847,-61,541,-210,Forehand Drive Volley
2927696857,-167,732,-190,Forehand Drive Volley
2927696867,-282,990,-128,Forehand Drive Volley
2927696877,-444,1304,-74,Forehand Drive Volley
2927696887,-588,1614,-40,Forehand Drive Volley
2927696897,-713,1875,-26,Forehand Drive Volley
2927696907,-883,2019,38,Forehand Drive Volley
2927696917,-979,1963,46,Forehand Drive Volley
2927696927,-928,1837,31,Forehand Drive Volley
2927696937,-865,1771,25,Forehand Drive Volley
2927696947,-831,1641,17,Forehand Drive Volley
2927696957,-803,1489,68,Forehand Drive Volley
2927696967,-715,1320,106,Forehand Drive Volley
2927696980,-634,1219,104,Forehand Drive Volley
2927696990,-552,1139,99,Forehand Drive Volley
2927697000,-533,1131,152,Forehand Drive Volley
2927697010,-514,1058,153,Forehand Drive Volley
2927697020,-455,965,121,Forehand Drive Volley
2927697030,-419,896,88,Forehand Drive Volley
2927697040,-377,817,48,Forehand Drive Volley
2927697050,-311,717,3,Forehand Drive Volley
2927697060,-258,667,-17,Forehand Drive Volley
2927697070,-262,714,-54,Forehand Drive Volley
2927697080,-230,645,-91,Forehand Drive Volley
2927697090,-186,585,-147,Forehand Drive Volley
