time,x,y,z,shot
2926296176,-207,1042,36,Backhand Drive
2926296186,-156,1085,77,Backhand Drive
2926296196,-151,1084,67,Backhand Drive
2926296206,-145,1032,26,Backhand Drive
2926296216,-141,1030,40,Backhand Drive
2926296230,-131,975,67,Backhand Drive
2926296240,-81,879,98,Backhand Drive
2926296250,-48,932,122,Backhand Drive
2926296260,8,1052,120,Backhand Drive
2926296270,34,1102,99,Backhand Drive
2926296280,9,1100,174,Backhand Drive
2926296290,73,986,174,Backhand Drive
2926296300,106,905,173,Backhand Drive
2926296310,114,875,134,Backhand Drive
2926296320,130,821,108,Backhand Drive
2926296330,137,708,124,Backhand Drive
2926296340,129,583,119,Backhand Drive
2926296350,117,524,105,Backhand Drive
2926296360,113,553,37,Backhand Drive
2926296370,109,608,-18,Backhand Drive
2926296380,102,628,-104,Backhand Drive
2926296390,112,575,-136,Backhand Drive
2926296400,111,518,-106,Backhand Drive
2926296410,119,430,-79,Backhand Drive
2926296420,135,323,-58,Backhand Drive
2926296430,118,284,16,Backhand Drive
2926296440,97,268,39,Backhand Drive
2926296450,94,277,61,Backhand Drive
2926296460,95,311,15,Backhand Drive
2926296470,83,424,-21,Backhand Drive
2926296480,110,510,-87,Backhand Drive
2926296490,123,579,-63,Backhand Drive
2926296500,188,651,-28,Backhand Drive
2926296510,265,657,-16,Backhand Drive
2926296520,342,583,25,Backhand Drive
2926296530,376,635,130,Backhand Drive
2926296540,355,845,234,Backhand Drive
2926296550,355,1040,238,Backhand Drive
2926296560,367,1234,220,Backhand Drive
2926296570,318,1408,201,Backhand Drive
2926296580,275,1438,177,Backhand Drive
2926296590,259,1357,151,Backhand Drive
2926296600,302,1268,143,Backhand Drive
2926296610,352,1226,155,Backhand Drive
2926296620,385,1206,180,Backhand Drive
2926296630,440,1195,221,Backhand Drive
2926296640,477,1201,271,Backhand Drive
2926296650,512,1216,310,Backhand Drive
2926296660,520,1293,322,Backhand Drive
2926296670,458,1367,309,Backhand Drive
2926296680,376,1411,266,Backhand Drive
2926296690,315,1358,200,Backhand Drive
2926296700,306,1226,132,Backhand Drive
2926296710,347,1111,73,Backhand Drive
2926296720,354,1025,17,Backhand Drive
2926296734,343,899,-19,Backhand Drive
2926296744,346,753,-43,Backhand Drive
2926296754,336,629,-38,Backhand Drive
2926296764,344,524,-9,Backhand Drive
2926296774,346,450,7,Backhand Drive
2926296784,334,410,1,Backhand Drive
2926296794,315,385,-17,Backhand Drive
2926296804,246,393,-44,Backhand Drive
2926296814,335,335,-81,Backhand Drive
2926296824,320,293,-101,Backhand Drive
2926296834,218,374,-90,Backhand Drive
2926296844,232,365,-91,Backhand Drive
2926296854,253,372,-102,Backhand Drive
2926296864,245,458,-57,Backhand Drive
2926296874,255,562,-11,Backhand Drive
2926296884,294,675,22,Backhand Drive
2926296894,322,799,52,Backhand Drive
2926296904,360,999,77,Backhand Drive
2926296914,345,1133,72,Backhand Drive
2926296924,307,1196,76,Backhand Drive
2926296934,253,1229,106,Backhand Drive
2926296944,252,1195,68,Backhand Drive
2926296954,268,1240,48,Backhand Drive
2926296964,293,1215,44,Backhand Drive
2926296974,332,1191,59,Backhand Drive
2926296984,328,1265,106,Backhand Drive
2926296994,308,1395,164,Backhand Drive
2926297004,303,1497,191,Backhand Drive
2926297014,291,1433,174,Backhand Drive
2926297024,255,1282,123,Backhand Drive
2926297034,222,1193,39,Backhand Drive
2926297044,185,1141,-50,Backhand Drive
2926297054,165,1040,-142,Backhand Drive
2926297064,167,883,-220,Backhand Drive
2926297074,162,726,-241,Backhand Drive
2926297084,155,614,-239,Backhand Drive
2926297094,174,540,-237,Backhand Drive
2926297104,201,533,-213,Backhand Drive
2926297114,191,614,-155,Backhand Drive
2926297124,308,609,-180,Backhand Drive
2926297134,315,611,-139,Backhand Drive
2926297144,290,702,-122,Backhand Drive
2926297154,308,813,-102,Backhand Drive
2926297164,301,935,-96,Backhand Drive
2926297174,277,1019,-76,Backhand Drive
2926297184,279,1081,-48,Backhand Drive
2926297194,291,1136,-28,Backhand Drive
2926297204,289,1198,-12,Backhand Drive
2926297214,288,1232,-14,Backhand Drive
2926297224,296,1229,12,Backhand Drive
2926297238,296,1181,21,Backhand Drive
2926297248,291,1092,31,Backhand Drive
2926297258,277,1024,15,Backhand Drive
2926297268,252,1011,-30,Backhand Drive
2926297278,237,1000,-73,Backhand Drive
2926297288,230,928,-98,Backhand Drive
2926297298,249,837,-96,Backhand Drive
2926297308,245,803,-92,Backhand Drive
2926297318,236,838,-85,Backhand Drive
2926297328,229,861,-69,Backhand Drive
2926297338,221,853,-50,Backhand Drive
2926297348,208,869,-15,Backhand Drive
2926297358,198,901,-8,Backhand Drive
2926297368,206,890,-17,Backhand Drive
2926297378,212,849,-13,Backhand Drive
2926297388,214,850,-13,Backhand Drive
2926297398,229,851,-20,Backhand Drive
2926297408,235,840,-2,Backhand Drive
2926297418,244,842,18,Backhand Drive
2926297428,265,835,40,Backhand Drive
2926297438,274,828,59,Backhand Drive
2926297448,278,821,78,Backhand Drive
2926297458,285,848,88,Backhand Drive
2926297468,289,856,61,Backhand Drive
2926297478,297,836,64,Backhand Drive
2926297488,286,843,50,Backhand Drive
2926297498,280,859,26,Backhand Drive
2926297508,276,877,19,Backhand Drive
2926297518,274,883,17,Backhand Drive
2926297528,279,876,27,Backhand Drive
2926297538,281,866,49,Backhand Drive
2926297548,279,853,55,Backhand Drive
2926297558,285,835,38,Backhand Drive
2926297568,280,829,53,Backhand Drive
2926297578,281,814,45,Backhand Drive
2926297588,283,814,28,Backhand Drive
2926297598,286,813,27,Backhand Drive
2926297608,312,822,30,Backhand Drive
2926297618,332,858,23,Backhand Drive
2926297628,345,916,15,Backhand Drive
2926297638,353,977,21,Backhand Drive
2926297648,369,990,31,Backhand Drive
2926297658,373,984,39,Backhand Drive
2926297668,389,980,58,Backhand Drive
2926297678,413,999,68,Backhand Drive
2926297688,465,1018,97,Backhand Drive
2926297698,493,1051,113,Backhand Drive
2926297708,520,1159,140,Backhand Drive
2926297718,541,1241,145,Backhand Drive
2926297728,547,1292,163,Backhand Drive
2926297741,547,1280,150,Backhand Drive
2926297751,538,1254,144,Backhand Drive
2926297761,523,1226,130,Backhand Drive
2926297771,515,1141,109,Backhand Drive
2926297781,501,1088,124,Backhand Drive
2926297791,509,1011,134,Backhand Drive
2926297801,520,944,140,Backhand Drive
2926297811,534,918,144,Backhand Drive
2926297821,544,916,161,Backhand Drive
2926297831,540,898,185,Backhand Drive
2926297841,542,860,156,Backhand Drive
2926297851,525,918,134,Backhand Drive
2926297861,511,965,108,Backhand Drive
2926297871,514,951,91,Backhand Drive
2926297881,521,926,111,Backhand Drive
2926297891,558,901,122,Backhand Drive
2926297901,582,896,150,Backhand Drive
2926297911,585,879,154,Backhand Drive
2926297921,578,875,162,Backhand Drive
2926297931,572,917,146,Backhand Drive
2926297941,541,919,135,Backhand Drive
2926297951,509,842,128,Backhand Drive
2926297961,531,782,108,Backhand Drive
2926297971,578,766,99,Backhand Drive
2926297981,630,755,127,Backhand Drive
2926297991,686,746,147,Backhand Drive
2926298001,758,767,189,Backhand Drive
2926298011,890,841,215,Backhand Drive
2926298021,1026,930,285,Backhand Drive
2926298031,1153,1024,340,Backhand Drive
2926298041,1300,1120,410,Backhand Drive
2926298051,1389,1180,500,Backhand Drive
2926298061,1404,1240,585,Backhand Drive
2926298071,1435,1291,671,Backhand Drive
2926298081,1466,1279,713,Backhand Drive
2926298091,1474,1357,767,Backhand Drive
2926298101,1524,1405,845,Backhand Drive
2926298111,1588,1418,855,Backhand Drive
2926298121,1576,1388,934,Backhand Drive
2926298131,1600,1296,1036,Backhand Drive
2926298141,1586,1237,1123,Backhand Drive
2926298151,1583,1156,1185,Backhand Drive
2926298161,1530,1068,1184,Backhand Drive
2926298171,1465,1065,1218,Backhand Drive
2926298181,1335,1009,1153,Backhand Drive
2926298191,1144,906,1141,Backhand Drive
2926298201,1092,868,907,Backhand Drive
2926298211,964,792,862,Backhand Drive
2926298221,782,615,788,Backhand Drive
2926298231,684,515,777,Backhand Drive
2926298241,526,406,779,Backhand Drive
2926298251,305,409,744,Backhand Drive
2926298261,112,377,708,Backhand Drive
2926298271,-138,384,667,Backhand Drive
2926298281,-353,354,565,Backhand Drive
2926298291,-587,320,453,Backhand Drive
2926298301,-816,226,300,Backhand Drive
2926298311,-1118,99,168,Backhand Drive
2926298321,-1361,-46,60,Backhand Drive
2926298331,-1552,-205,32,Backhand Drive
2926298341,-1674,-346,28,Backhand Drive
2926298351,-1864,-391,21,Backhand Drive
2926298361,-2046,-422,53,Backhand Drive
2926298371,-2238,-437,90,Backhand Drive
2926298381,-2390,-445,116,Backhand Drive
2926298391,-2505,-373,64,Backhand Drive
2926298401,-2666,-170,5,Backhand Drive
2926298411,-2688,-140,-75,Backhand Drive
2926298421,-2719,-223,-163,Backhand Drive
2926298431,-2888,-252,-138,Backhand Drive
2926298441,-3121,-256,-90,Backhand Drive
2926298451,-3328,-181,-164,Backhand Drive
2926298461,-3597,-9,-414,Backhand Drive
2926298471,-3999,230,-445,Backhand Drive
2926298481,-3999,469,-557,Backhand Drive
2926298495,-3999,692,-720,Backhand Drive
2926298505,-3999,733,-796,Backhand Drive
2926298515,-3999,521,-1033,Backhand Drive
2926298525,-3999,624,-1197,Backhand Drive
2926298535,-3999,1146,-1642,Backhand Drive
2926298545,-3999,1994,-1910,Backhand Drive
2926298555,-3999,2744,-2088,Backhand Drive
2926298565,-3999,3027,-1672,Backhand Drive
2926298575,-3999,2316,-397,Backhand Drive
2926298585,-3999,1422,1596,Backhand Drive
2926298595,-3999,3999,2834,Backhand Drive
2926298605,-3999,3999,-3827,Backhand Drive
2926298615,-3999,2705,223,Backhand Drive
2926298625,-3999,-1291,151,Backhand Drive
2926298635,-3999,-1392,1265,Backhand Drive
2926298645,-3999,-568,2026,Backhand Drive
2926298655,-3999,-848,3005,Backhand Drive
2926298665,-3999,2264,2622,Backhand Drive
2926298675,-3999,3873,2479,Backhand Drive
2926298685,-3999,3508,2519,Backhand Drive
2926298695,-2866,1969,2394,Backhand Drive
2926298705,-2090,970,2068,Backhand Drive
2926298715,-2219,1053,1931,Backhand Drive
2926298725,-2250,1138,1734,Backhand Drive
2926298735,-1919,1006,1500,Backhand Drive
2926298745,-1371,587,1507,Backhand Drive
2926298755,-933,392,1527,Backhand Drive
2926298765,-727,275,1430,Backhand Drive
2926298775,-762,386,1310,Backhand Drive
2926298785,-767,365,1037,Backhand Drive
2926298795,-907,532,733,Backhand Drive
2926298805,-879,562,441,Backhand Drive
2926298815,-864,635,163,Backhand Drive
2926298825,-852,675,-45,Backhand Drive
2926298835,-770,403,-184,Backhand Drive
2926298845,-754,152,-285,Backhand Drive
2926298855,-760,-159,-352,Backhand Drive
2926298865,-815,-304,-421,Backhand Drive
2926298875,-805,-239,-456,Backhand Drive
2926298885,-818,-160,-484,Backhand Drive
2926298895,-844,-80,-524,Backhand Drive
2926298905,-885,-54,-573,Backhand Drive
2926298915,-901,-102,-626,Backhand Drive
2926298925,-888,-159,-711,Backhand Drive
2926298935,-849,-262,-804,Backhand Drive
2926298945,-784,-314,-803,Backhand Drive
2926298955,-767,-257,-745,Backhand Drive
2926298965,-756,-195,-665,Backhand Drive
2926298975,-821,-194,-609,Backhand Drive
2926298985,-864,-127,-581,Backhand Drive
2926298999,-873,-149,-577,Backhand Drive
2926299009,-892,-166,-671,Backhand Drive
2926299019,-885,-200,-757,Backhand Drive
2926299029,-789,-248,-753,Backhand Drive
2926299039,-753,-172,-714,Backhand Drive
2926299049,-737,-128,-690,Backhand Drive
2926299059,-786,-122,-683,Backhand Drive
2926299069,-791,-84,-669,Backhand Drive
2926299079,-805,-124,-672,Backhand Drive
2926299089,-828,-114,-714,Backhand Drive
2926299099,-783,-172,-723,Backhand Drive
2926299109,-729,-214,-692,Backhand Drive
2926299119,-692,-209,-640,Backhand Drive
2926299129,-734,-150,-602,Backhand Drive
2926299139,-756,-129,-585,Backhand Drive
2926299149,-794,-60,-582,Backhand Drive
2926299159,-784,-60,-577,Backhand Drive
2926299169,-773,-137,-581,Backhand Drive
2926299179,-720,-209,-568,Backhand Drive
2926299189,-689,-219,-570,Backhand Drive
2926299199,-708,-175,-597,Backhand Drive
2926299209,-729,-97,-582,Backhand Drive
2926299219,-764,-49,-607,Backhand Drive
2926299229,-731,-84,-592,Backhand Drive
2926299239,-760,-84,-589,Backhand Drive
2926299249,-712,-143,-580,Backhand Drive
2926299259,-702,-150,-575,Backhand Drive
2926299269,-708,-168,-546,Backhand Drive
2926299279,-713,-159,-531,Backhand Drive
2926299289,-747,-119,-526,Backhand Drive
2926299299,-756,-110,-556,Backhand Drive
2926299309,-734,-147,-584,Backhand Drive
2926299319,-723,-152,-580,Backhand Drive
2926299329,-694,-169,-573,Backhand Drive
2926299339,-694,-177,-588,Backhand Drive
2926299349,-729,-97,-600,Backhand Drive
2926299359,-748,-124,-588,Backhand Drive
2926299369,-786,-46,-612,Backhand Drive
2926299379,-774,-73,-634,Backhand Drive
2926299389,-769,-122,-639,Backhand Drive
2926299399,-736,-192,-614,Backhand Drive
2926299409,-747,-234,-598,Backhand Drive
2926299419,-740,-244,-589,Backhand Drive
2926299429,-768,-208,-585,Backhand Drive
2926299439,-783,-148,-591,Backhand Drive
2926299449,-788,-126,-593,Backhand Drive
2926299459,-795,-135,-572,Backhand Drive
2926299469,-777,-197,-540,Backhand Drive
2926299479,-768,-204,-541,Backhand Drive
2926299489,-771,-232,-511,Backhand Drive
2926299503,-770,-221,-495,Backhand Drive
2926299513,-761,-250,-458,Backhand Drive
2926299523,-783,-222,-447,Backhand Drive
2926299533,-803,-185,-411,Backhand Drive
2926299543,-830,-178,-355,Backhand Drive
2926299553,-844,-215,-270,Backhand Drive
2926299563,-864,-289,-185,Backhand Drive
2926299573,-899,-270,-155,Backhand Drive
2926299583,-930,-314,-112,Backhand Drive
2926299593,-937,-315,-92,Backhand Drive
2926299603,-963,-285,-76,Backhand Drive
2926299613,-971,-276,-55,Backhand Drive
2926299623,-969,-268,-8,Backhand Drive
2926299633,-999,-238,29,Backhand Drive
2926299643,-1021,-228,69,Backhand Drive
2926299653,-1065,-199,138,Backhand Drive
2926299663,-1120,-201,128,Backhand Drive
2926299673,-1123,-284,122,Backhand Drive
2926299683,-1112,-308,108,Backhand Drive
2926299693,-1118,-226,24,Backhand Drive
2926299703,-1219,-25,-46,Backhand Drive
2926299713,-1197,1,-104,Backhand Drive
2926299723,-1156,5,-54,Backhand Drive
2926299733,-1124,18,-44,Backhand Drive
2926299743,-1111,6,-27,Backhand Drive
2926299753,-1096,-38,-24,Backhand Drive
2926299763,-1096,-42,-32,Backhand Drive
2926299773,-1092,-103,-62,Backhand Drive
2926299783,-1087,-126,-59,Backhand Drive
2926299793,-1185,21,-37,Backhand Drive
2926299803,-1262,255,-147,Backhand Drive
2926299813,-1253,416,-111,Backhand Drive
2926299823,-1223,443,-13,Backhand Drive
2926299833,-1258,460,36,Backhand Drive
2926299843,-1250,436,-3,Backhand Drive
2926299853,-1221,340,-37,Backhand Drive
2926299863,-1218,241,-128,Backhand Drive
2926299873,-1215,202,-176,Backhand Drive
2926299883,-1223,220,-234,Backhand Drive
2926299893,-1224,308,-245,Backhand Drive
2926299903,-1200,407,-220,Backhand Drive
2926299913,-1212,471,-145,Backhand Drive
2926299923,-1222,546,-3,Backhand Drive
2926299933,-1239,691,-57,Backhand Drive
2926299943,-1158,855,-186,Backhand Drive
2926299953,-1067,957,-274,Backhand Drive
2926299963,-1049,892,-331,Backhand Drive
2926299973,-1045,755,-361,Backhand Drive
2926299983,-954,617,-308,Backhand Drive
2926299993,-855,549,-348,Backhand Drive
2926300257,-676,954,-160,Backhand Drive
2926300267,-625,925,-140,Backhand Drive
2926300277,-572,878,-110,Backhand Drive
2926300287,-502,842,-36,Backhand Drive
2926300297,-449,796,-45,Backhand Drive
2926300307,-387,794,-59,Backhand Drive
2926300317,-318,793,-29,Backhand Drive
2926300327,-245,755,-11,Backhand Drive
2926300337,-203,714,50,Backhand Drive
2926300347,-158,685,102,Backhand Drive
2926300357,-104,634,92,Backhand Drive
2926300367,-48,578,100,Backhand Drive
2926300377,-22,489,88,Backhand Drive
2926300387,-14,407,102,Backhand Drive
2926300397,17,315,116,Backhand Drive
2926300407,47,244,98,Backhand Drive
2926300417,39,185,73,Backhand Drive
2926300427,54,142,-7,Backhand Drive
2926300437,42,191,-26,Backhand Drive
2926300447,64,139,-20,Backhand Drive
2926300457,31,133,1,Backhand Drive
2926300467,21,274,21,Backhand Drive
2926300477,6,433,-8,Backhand Drive
2926300487,72,468,-57,Backhand Drive
2926300497,95,452,-8,Backhand Drive
2926300511,111,382,58,Backhand Drive
2926300521,161,424,114,Backhand Drive
2926300531,172,603,72,Backhand Drive
2926300541,144,763,12,Backhand Drive
2926300551,143,933,-4,Backhand Drive
2926300561,179,1076,-34,Backhand Drive
2926300571,204,1186,-26,Backhand Drive
2926300581,217,1239,21,Backhand Drive
2926300591,246,1283,137,Backhand Drive
2926300601,347,1271,183,Backhand Drive
2926300611,389,1447,192,Backhand Drive
2926300621,315,1719,178,Backhand Drive
2926300631,288,1880,178,Backhand Drive
2926300641,314,1758,144,Backhand Drive
2926300651,236,1717,156,Backhand Drive
2926300661,177,1692,128,Backhand Drive
2926300671,186,1572,87,Backhand Drive
2926300681,194,1397,51,Backhand Drive
2926300691,201,1227,35,Backhand Drive
2926300701,225,1102,39,Backhand Drive
2926300711,255,993,53,Backhand Drive
2926300721,281,889,58,Backhand Drive
2926300731,305,803,61,Backhand Drive
2926300741,300,750,24,Backhand Drive
2926300751,289,669,-2,Backhand Drive
2926300761,281,585,-19,Backhand Drive
2926300771,278,515,-39,Backhand Drive
2926300781,271,440,-69,Backhand Drive
2926300791,259,361,-103,Backhand Drive
2926300801,256,303,-110,Backhand Drive
2926300811,269,289,-102,Backhand Drive
2926300821,274,289,-90,Backhand Drive
2926300831,234,302,-48,Backhand Drive
2926300841,258,273,-69,Backhand Drive
2926300851,247,363,-26,Backhand Drive
2926300861,257,427,-39,Backhand Drive
2926300871,264,487,-37,Backhand Drive
2926300881,302,488,-51,Backhand Drive
2926300891,332,522,-31,Backhand Drive
2926300901,358,610,-23,Backhand Drive
2926300911,366,715,-18,Backhand Drive
2926300921,363,823,16,Backhand Drive
2926300931,368,863,15,Backhand Drive
2926300941,351,968,36,Backhand Drive
2926300951,309,1144,48,Backhand Drive
2926300961,251,1318,59,Backhand Drive
2926300971,221,1352,42,Backhand Drive
2926300981,256,1237,-4,Backhand Drive
2926300991,313,1187,-13,Backhand Drive
2926301001,347,1263,-27,Backhand Drive
2926301011,369,1349,-47,Backhand Drive
2926301021,338,1441,-37,Backhand Drive
2926301031,321,1435,-33,Backhand Drive
2926301041,311,1384,-29,Backhand Drive
2926301051,292,1280,-14,Backhand Drive
2926301061,268,1161,-64,Backhand Drive
2926301071,241,1128,-166,Backhand Drive
2926301081,188,1140,-269,Backhand Drive
2926301091,178,1027,-376,Backhand Drive
2926301101,178,918,-390,Backhand Drive
2926301111,191,817,-408,Backhand Drive
2926301121,222,709,-416,Backhand Drive
2926301131,231,653,-403,Backhand Drive
2926301141,248,642,-394,Backhand Drive
2926301151,253,672,-349,Backhand Drive
2926301161,250,680,-290,Backhand Drive
2926301171,243,679,-254,Backhand Drive
2926301181,235,694,-211,Backhand Drive
2926301191,118,802,-171,Backhand Drive
